time_sec,frame,speed_mps,obstacle_ratio,override,brake,collision,roi_lookahead_px,min_obstacle_dist_px
59.200,19007,8.055,0.00000,0,0.000,0,261,
59.250,19008,8.042,0.00000,0,0.000,0,260,
59.300,19009,8.065,0.00000,0,0.000,0,261,
59.350,19010,8.034,0.00000,0,0.000,0,260,
59.400,19011,8.051,0.00000,0,0.000,0,261,
59.450,19012,8.044,0.00000,0,0.000,0,260,
59.500,19013,8.043,0.00000,0,0.000,0,260,
59.550,19014,8.036,0.00000,0,0.000,0,260,
59.600,19015,8.029,0.00000,0,0.000,0,260,
59.650,19016,8.025,0.00000,0,0.000,0,260,
59.700,19017,8.061,0.00000,0,0.000,0,261,
59.750,19018,8.036,0.00000,0,0.000,0,260,
59.800,19019,8.062,0.00000,0,0.000,0,261,
59.850,19020,8.062,0.00000,0,0.000,0,261,
59.900,19021,8.059,0.00000,0,0.000,0,261,
59.950,19022,8.050,0.00000,0,0.000,0,260,
60.000,19023,8.076,0.00000,0,0.000,0,261,
60.050,19024,8.047,0.00000,0,0.000,0,260,
60.100,19025,8.067,0.00000,0,0.000,0,261,
60.150,19026,8.058,0.00000,0,0.000,0,261,
60.200,19027,8.048,0.00000,0,0.000,0,260,
60.250,19028,8.037,0.00000,0,0.000,0,260,
60.300,19029,8.065,0.00000,0,0.000,0,261,
60.350,19030,8.061,0.00000,0,0.000,0,261,
60.400,19031,8.088,0.00000,0,0.000,0,261,
60.450,19032,8.076,0.00000,0,0.000,0,261,
60.500,19033,8.094,0.00000,0,0.000,0,261,
60.550,19034,8.073,0.00000,0,0.000,0,261,
60.600,19035,8.084,0.00000,0,0.000,0,261,
60.650,19036,8.059,0.00000,0,0.000,0,261,
60.700,19037,8.068,0.00000,0,0.000,0,261,
60.750,19038,8.045,0.00000,0,0.000,0,260,
60.800,19039,8.049,0.00000,0,0.000,0,260,
60.850,19040,8.005,0.00000,0,0.000,0,260,
60.900,19041,7.979,0.00000,0,0.000,0,259,
60.950,19042,7.902,0.00000,0,0.000,0,258,
61.000,19043,7.849,0.00000,0,0.000,0,256,
61.050,19044,7.753,0.00000,0,0.000,0,255,
61.100,19045,7.693,0.00000,0,0.000,0,253,
61.150,19046,7.600,0.00000,0,0.000,0,251,
61.200,19047,7.551,0.00000,0,0.000,0,251,
61.250,19048,7.474,0.00000,0,0.000,0,249,
61.300,19049,7.443,0.00000,0,0.000,0,248,
61.350,19050,7.381,0.00000,0,0.000,0,247,
61.400,19051,7.361,0.00000,0,0.000,0,247,
61.450,19052,7.305,0.00000,0,0.000,0,246,
61.500,19053,7.285,0.00000,0,0.000,0,245,
61.550,19054,7.223,0.00000,0,0.000,0,244,
61.600,19055,7.195,0.00000,0,0.000,0,243,
61.650,19056,7.124,0.00000,0,0.000,0,242,
61.700,19057,7.089,0.00000,0,0.000,0,241,
61.750,19058,7.013,0.00000,0,0.000,0,240,
61.800,19059,6.977,0.00000,0,0.000,0,239,
61.850,19060,6.903,0.00000,0,0.000,0,238,
61.900,19061,6.871,0.00000,0,0.000,0,237,
61.950,19062,6.802,0.00000,0,0.000,0,236,
62.000,19063,6.776,0.00000,0,0.000,0,235,
62.050,19064,6.712,0.00000,0,0.000,0,234,
62.100,19065,6.689,0.00000,0,0.000,0,233,
62.150,19066,6.627,0.00000,0,0.000,0,232,
62.200,19067,6.605,0.00000,0,0.000,0,232,
62.250,19068,6.541,0.00000,0,0.000,0,230,
62.300,19069,6.516,0.00000,0,0.000,0,230,
62.350,19070,6.450,0.00000,0,0.000,0,228,
62.400,19071,6.424,0.00000,0,0.000,0,228,
62.450,19072,6.355,0.00000,0,0.000,0,227,
62.500,19073,6.330,0.00000,0,0.000,0,226,
62.550,19074,6.263,0.00000,0,0.000,0,225,
62.600,19075,6.239,0.00000,0,0.000,0,224,
62.650,19076,6.175,0.00000,0,0.000,0,223,
62.700,19077,6.154,0.00000,0,0.000,0,223,
62.750,19078,6.091,0.00000,0,0.000,0,221,
62.800,19079,6.072,0.00000,0,0.000,0,221,
62.850,19080,6.010,0.00000,0,0.000,0,220,
62.900,19081,5.991,0.00000,0,0.000,0,219,
62.950,19082,5.928,0.00000,0,0.000,0,218,
63.000,19083,5.908,0.00000,0,0.000,0,218,
63.050,19084,5.845,0.00000,0,0.000,0,216,
63.100,19085,5.825,0.00000,0,0.000,0,216,
63.150,19086,5.762,0.00000,0,0.000,0,215,
63.200,19087,5.743,0.00000,0,0.000,0,214,
63.250,19088,5.680,0.00000,0,0.000,0,213,
63.300,19089,5.663,0.00000,0,0.000,0,213,
63.350,19090,5.601,0.00000,0,0.000,0,212,
63.400,19091,5.585,0.00000,0,0.000,0,211,
63.450,19092,5.525,0.00000,0,0.000,0,210,
63.500,19093,5.509,0.00000,0,0.000,0,210,
63.550,19094,5.449,0.00000,0,0.000,0,208,
63.600,19095,5.434,0.00000,0,0.000,0,208,
63.650,19096,5.374,0.00000,0,0.000,0,207,
63.700,19097,5.359,0.00000,0,0.000,0,207,
63.750,19098,5.298,0.00000,0,0.000,0,205,
63.800,19099,5.265,0.00000,0,0.000,0,205,
63.850,19100,5.136,0.00000,0,0.000,0,202,
63.900,19101,4.561,0.00000,0,0.000,0,191,
63.950,19102,3.210,0.00000,0,0.000,0,164,
64.000,19103,1.869,0.00000,0,0.000,0,137,
64.050,19104,0.543,0.00000,0,0.000,0,110,
64.100,19105,0.000,0.00000,0,0.000,0,100,
64.150,19106,0.001,0.00000,0,0.000,0,100,
64.200,19107,0.001,0.00000,0,0.000,0,100,
64.250,19108,0.001,0.00000,0,0.000,0,100,
64.300,19109,0.000,0.00000,0,0.000,0,100,
64.350,19110,0.000,0.00000,0,0.000,0,100,
64.400,19111,0.000,0.00000,0,0.000,0,100,
64.450,19112,0.000,0.00000,0,0.000,0,100,
64.500,19113,0.000,0.00000,0,0.000,0,100,
64.550,19114,0.000,0.00000,0,0.000,0,100,
64.600,19115,0.000,0.00000,0,0.000,0,100,
64.650,19116,0.000,0.00000,0,0.000,0,100,
64.700,19117,0.000,0.00000,0,0.000,0,100,
64.750,19118,0.000,0.00000,0,0.000,0,100,
64.800,19119,0.000,0.00000,0,0.000,0,100,
64.850,19120,0.000,0.00000,0,0.000,0,100,
64.900,19121,0.000,0.00000,0,0.000,0,100,
64.950,19122,0.000,0.00000,0,0.000,0,100,
65.000,19123,0.000,0.00000,0,0.000,0,100,
65.050,19124,0.000,0.00000,0,0.000,0,100,
65.100,19125,0.000,0.00000,0,0.000,0,100,
65.150,19126,0.000,0.00000,0,0.000,0,100,
65.200,19127,0.000,0.00000,0,0.000,0,100,
65.250,19128,0.000,0.00000,0,0.000,0,100,
65.300,19129,0.000,0.00000,0,0.000,0,100,
65.350,19130,0.000,0.00000,0,0.000,0,100,
65.400,19131,0.000,0.00000,0,0.000,0,100,
65.450,19132,0.000,0.00000,0,0.000,0,100,
65.500,19133,0.000,0.00000,0,0.000,0,100,
65.550,19134,0.000,0.00000,0,0.000,0,100,
65.600,19135,0.000,0.00000,0,0.000,0,100,
65.650,19136,0.000,0.00000,0,0.000,0,100,
65.700,19137,0.000,0.00000,0,0.000,0,100,
65.750,19138,0.000,0.00000,0,0.000,0,100,
65.800,19139,0.000,0.00000,0,0.000,0,100,
65.850,19140,0.000,0.00000,0,0.000,0,100,
65.900,19141,0.000,0.00000,0,0.000,0,100,
65.950,19142,0.000,0.00000,0,0.000,0,100,
66.000,19143,0.000,0.00000,0,0.000,0,100,
66.050,19144,0.000,0.00000,0,0.000,0,100,
66.100,19145,0.000,0.00000,0,0.000,0,100,
66.150,19146,0.000,0.00000,0,0.000,0,100,
66.200,19147,0.000,0.00000,0,0.000,0,100,
66.250,19148,0.000,0.00000,0,0.000,0,100,
66.300,19149,0.000,0.00000,0,0.000,0,100,
66.350,19150,0.000,0.00000,0,0.000,0,100,
66.400,19151,0.000,0.00000,0,0.000,0,100,
66.450,19152,0.000,0.00000,0,0.000,0,100,
66.500,19153,0.000,0.00000,0,0.000,0,100,
66.550,19154,0.000,0.00000,0,0.000,0,100,
66.600,19155,0.000,0.00000,0,0.000,0,100,
66.650,19156,0.000,0.00000,0,0.000,0,100,
66.700,19157,0.000,0.00000,0,0.000,0,100,
66.750,19158,0.000,0.00000,0,0.000,0,100,
66.800,19159,0.000,0.00000,0,0.000,0,100,
66.850,19160,0.000,0.00000,0,0.000,0,100,
66.900,19161,0.000,0.00000,0,0.000,0,100,
66.950,19162,0.000,0.00000,0,0.000,0,100,
67.000,19163,0.000,0.00000,0,0.000,0,100,
67.050,19164,0.000,0.00000,0,0.000,0,100,
67.100,19165,0.000,0.00000,0,0.000,0,100,
67.150,19166,0.000,0.00000,0,0.000,0,100,
67.200,19167,0.000,0.00000,0,0.000,0,100,
67.250,19168,0.000,0.00000,0,0.000,0,100,
67.300,19169,0.000,0.00000,0,0.000,0,100,
67.350,19170,0.000,0.00000,0,0.000,0,100,
67.400,19171,0.000,0.00000,0,0.000,0,100,
67.450,19172,0.000,0.00000,0,0.000,0,100,
67.500,19173,0.000,0.00000,0,0.000,0,100,
67.550,19174,0.000,0.00000,0,0.000,0,100,
67.600,19175,0.000,0.00000,0,0.000,0,100,
67.650,19176,0.000,0.00000,0,0.000,0,100,
67.700,19177,0.000,0.00000,0,0.000,0,100,
67.750,19178,0.000,0.00000,0,0.000,0,100,
67.800,19179,0.000,0.00000,0,0.000,0,100,
67.850,19180,0.000,0.00000,0,0.000,0,100,
67.900,19181,0.000,0.00000,0,0.000,0,100,
67.950,19182,0.000,0.00000,0,0.000,0,100,
68.000,19183,0.000,0.00000,0,0.000,0,100,
68.050,19184,0.000,0.00000,0,0.000,0,100,
68.100,19185,0.000,0.00000,0,0.000,0,100,
68.150,19186,0.000,0.00000,0,0.000,0,100,
68.200,19187,0.000,0.00000,0,0.000,0,100,
68.250,19188,0.000,0.00000,0,0.000,0,100,
68.300,19189,0.000,0.00000,0,0.000,0,100,
68.350,19190,0.000,0.00000,0,0.000,0,100,
68.400,19191,0.000,0.00000,0,0.000,0,100,
68.450,19192,0.000,0.00000,0,0.000,0,100,
68.500,19193,0.000,0.00000,0,0.000,0,100,
68.550,19194,0.000,0.00000,0,0.000,0,100,
68.600,19195,0.000,0.00000,0,0.000,0,100,
68.650,19196,0.000,0.00000,0,0.000,0,100,
68.700,19197,0.000,0.00000,0,0.000,0,100,
68.750,19198,0.000,0.00000,0,0.000,0,100,
68.800,19199,0.000,0.00000,0,0.000,0,100,
68.850,19200,0.000,0.00000,0,0.000,0,100,
68.900,19201,0.000,0.00000,0,0.000,0,100,
68.950,19202,0.000,0.00000,0,0.000,0,100,
69.000,19203,0.000,0.00000,0,0.000,0,100,
69.050,19204,0.000,0.00000,0,0.000,0,100,
69.100,19205,0.000,0.00000,0,0.000,0,100,
69.150,19206,0.000,0.00000,0,0.000,0,100,
69.200,19207,0.000,0.00000,0,0.000,0,100,
69.250,19208,0.000,0.00000,0,0.000,0,100,
69.300,19209,0.000,0.00000,0,0.000,0,100,
69.350,19210,0.000,0.00000,0,0.000,0,100,
69.400,19211,0.000,0.00000,0,0.000,0,100,
69.450,19212,0.000,0.00000,0,0.000,0,100,
69.500,19213,0.000,0.00000,0,0.000,0,100,
69.550,19214,0.000,0.00000,0,0.000,0,100,
69.600,19215,0.000,0.00000,0,0.000,0,100,
69.650,19216,0.000,0.00000,0,0.000,0,100,
69.700,19217,0.000,0.00000,0,0.000,0,100,
69.750,19218,0.000,0.00000,0,0.000,0,100,
69.800,19219,0.000,0.00000,0,0.000,0,100,
69.850,19220,0.000,0.00000,0,0.000,0,100,
69.900,19221,0.000,0.00000,0,0.000,0,100,
69.950,19222,0.000,0.00000,0,0.000,0,100,
70.000,19223,0.000,0.00000,0,0.000,0,100,
70.050,19224,0.000,0.00000,0,0.000,0,100,
70.100,19225,0.000,0.00000,0,0.000,0,100,
70.150,19226,0.000,0.00000,0,0.000,0,100,
70.200,19227,0.000,0.00000,0,0.000,0,100,
70.250,19228,0.000,0.00000,0,0.000,0,100,
70.300,19229,0.000,0.00000,0,0.000,0,100,
70.350,19230,0.000,0.00000,0,0.000,0,100,
70.400,19231,0.000,0.00000,0,0.000,0,100,
70.450,19232,0.000,0.00000,0,0.000,0,100,
70.500,19233,0.000,0.00000,0,0.000,0,100,
70.550,19234,0.000,0.00000,0,0.000,0,100,
70.600,19235,0.000,0.00000,0,0.000,0,100,
70.650,19236,0.000,0.00000,0,0.000,0,100,
70.700,19237,0.000,0.00000,0,0.000,0,100,
70.750,19238,0.000,0.00000,0,0.000,0,100,
70.800,19239,0.000,0.00000,0,0.000,0,100,
70.850,19240,0.000,0.00000,0,0.000,0,100,
70.900,19241,0.000,0.00000,0,0.000,0,100,
70.950,19242,0.000,0.00000,0,0.000,0,100,
71.000,19243,0.000,0.00000,0,0.000,0,100,
71.050,19244,0.000,0.00000,0,0.000,0,100,
71.100,19245,0.000,0.00000,0,0.000,0,100,
71.150,19246,0.000,0.00000,0,0.000,0,100,
71.200,19247,0.000,0.00000,0,0.000,0,100,
71.250,19248,0.000,0.00000,0,0.000,0,100,
71.300,19249,0.000,0.00000,0,0.000,0,100,
71.350,19250,0.000,0.00000,0,0.000,0,100,
71.400,19251,0.000,0.00000,0,0.000,0,100,
71.450,19252,0.000,0.00000,0,0.000,0,100,
71.500,19253,0.000,0.00000,0,0.000,0,100,
71.550,19254,0.000,0.00000,0,0.000,0,100,
71.600,19255,0.000,0.00000,0,0.000,0,100,
71.650,19256,0.000,0.00000,0,0.000,0,100,
71.700,19257,0.000,0.00000,0,0.000,0,100,
71.750,19258,0.000,0.00000,0,0.000,0,100,
71.800,19259,0.000,0.00000,0,0.000,0,100,
71.850,19260,0.000,0.00000,0,0.000,0,100,
71.900,19261,0.000,0.00000,0,0.000,0,100,
71.950,19262,0.000,0.00000,0,0.000,0,100,
72.000,19263,0.000,0.00000,0,0.000,0,100,
72.050,19264,0.000,0.00000,0,0.000,0,100,
72.100,19265,0.000,0.00000,0,0.000,0,100,
72.150,19266,0.000,0.00000,0,0.000,0,100,
72.200,19267,0.000,0.00000,0,0.000,0,100,
72.250,19268,0.000,0.00000,0,0.000,0,100,
72.300,19269,0.000,0.00000,0,0.000,0,100,
72.350,19270,0.000,0.00000,0,0.000,0,100,
72.400,19271,0.000,0.00000,0,0.000,0,100,
72.450,19272,0.000,0.00000,0,0.000,0,100,
72.500,19273,0.000,0.00000,0,0.000,0,100,
72.550,19274,0.000,0.00000,0,0.000,0,100,
72.600,19275,0.000,0.00000,0,0.000,0,100,
72.650,19276,0.000,0.00000,0,0.000,0,100,
72.700,19277,0.000,0.00000,0,0.000,0,100,
72.750,19278,0.000,0.00000,0,0.000,0,100,
72.800,19279,0.000,0.00000,0,0.000,0,100,
72.850,19280,0.000,0.00000,0,0.000,0,100,
72.900,19281,0.000,0.00000,0,0.000,0,100,
72.950,19282,0.000,0.00000,0,0.000,0,100,
73.000,19283,0.000,0.00000,0,0.000,0,100,
73.050,19284,0.000,0.00000,0,0.000,0,100,
73.100,19285,0.000,0.00000,0,0.000,0,100,
73.150,19286,0.000,0.00000,0,0.000,0,100,
73.200,19287,0.000,0.00000,0,0.000,0,100,
73.250,19288,0.000,0.00000,0,0.000,0,100,
73.300,19289,0.000,0.00000,0,0.000,0,100,
73.350,19290,0.000,0.00000,0,0.000,0,100,
73.400,19291,0.000,0.00000,0,0.000,0,100,
73.450,19292,0.000,0.00000,0,0.000,0,100,
73.500,19293,0.000,0.00000,0,0.000,0,100,
73.550,19294,0.000,0.00000,0,0.000,0,100,
73.600,19295,0.000,0.00000,0,0.000,0,100,
73.650,19296,0.000,0.00000,0,0.000,0,100,
73.700,19297,0.000,0.00000,0,0.000,0,100,
73.750,19298,0.000,0.00000,0,0.000,0,100,
73.800,19299,0.000,0.00000,0,0.000,0,100,
73.850,19300,0.000,0.00000,0,0.000,0,100,
73.900,19301,0.000,0.00000,0,0.000,0,100,
73.950,19302,0.000,0.00000,0,0.000,0,100,
74.000,19303,0.000,0.00000,0,0.000,0,100,
74.050,19304,0.000,0.00000,0,0.000,0,100,
74.100,19305,0.000,0.00000,0,0.000,0,100,
74.150,19306,0.000,0.00000,0,0.000,0,100,
74.200,19307,0.000,0.00000,0,0.000,0,100,
74.250,19308,0.000,0.00000,0,0.000,0,100,
74.300,19309,0.000,0.00000,0,0.000,0,100,
74.350,19310,0.000,0.00000,0,0.000,0,100,
74.400,19311,0.000,0.00000,0,0.000,0,100,
74.450,19312,0.000,0.00000,0,0.000,0,100,
74.500,19313,0.000,0.00000,0,0.000,0,100,
74.550,19314,0.000,0.00000,0,0.000,0,100,
74.600,19315,0.000,0.00000,0,0.000,0,100,
74.650,19316,0.000,0.00000,0,0.000,0,100,
74.700,19317,0.000,0.00000,0,0.000,0,100,
74.750,19318,0.000,0.00000,0,0.000,0,100,
74.800,19319,0.000,0.00000,0,0.000,0,100,
74.850,19320,0.000,0.00000,0,0.000,0,100,
74.900,19321,0.000,0.00000,0,0.000,0,100,
74.950,19322,0.000,0.00000,0,0.000,0,100,
75.000,19323,0.000,0.00000,0,0.000,0,100,
75.050,19324,0.000,0.00000,0,0.000,0,100,
75.100,19325,0.000,0.00000,0,0.000,0,100,
75.150,19326,0.000,0.00000,0,0.000,0,100,
75.200,19327,0.000,0.00000,0,0.000,0,100,
75.250,19328,0.000,0.00000,0,0.000,0,100,
75.300,19329,0.000,0.00000,0,0.000,0,100,
75.350,19330,0.000,0.00000,0,0.000,0,100,
75.400,19331,0.000,0.00000,0,0.000,0,100,
75.450,19332,0.000,0.00000,0,0.000,0,100,
75.500,19333,0.000,0.00000,0,0.000,0,100,
75.550,19334,0.000,0.00000,0,0.000,0,100,
75.600,19335,0.000,0.00000,0,0.000,0,100,
75.650,19336,0.000,0.00000,0,0.000,0,100,
75.700,19337,0.000,0.00000,0,0.000,0,100,
75.750,19338,0.000,0.00000,0,0.000,0,100,
75.800,19339,0.000,0.00000,0,0.000,0,100,
75.850,19340,0.000,0.00000,0,0.000,0,100,
75.900,19341,0.000,0.00000,0,0.000,0,100,
75.950,19342,0.000,0.00000,0,0.000,0,100,
76.000,19343,0.000,0.00000,0,0.000,0,100,
76.050,19344,0.000,0.00000,0,0.000,0,100,
76.100,19345,0.000,0.00000,0,0.000,0,100,
76.150,19346,0.000,0.00000,0,0.000,0,100,
76.200,19347,0.000,0.00000,0,0.000,0,100,
76.250,19348,0.000,0.00000,0,0.000,0,100,
76.300,19349,0.000,0.00000,0,0.000,0,100,
76.350,19350,0.000,0.00000,0,0.000,0,100,
76.400,19351,0.000,0.00000,0,0.000,0,100,
76.450,19352,0.000,0.00000,0,0.000,0,100,
76.500,19353,0.000,0.00000,0,0.000,0,100,
76.550,19354,0.000,0.00000,0,0.000,0,100,
76.600,19355,0.000,0.00000,0,0.000,0,100,
76.650,19356,0.000,0.00000,0,0.000,0,100,
76.700,19357,0.000,0.00000,0,0.000,0,100,
76.750,19358,0.000,0.00000,0,0.000,0,100,
76.800,19359,0.000,0.00000,0,0.000,0,100,
76.850,19360,0.000,0.00000,0,0.000,0,100,
76.900,19361,0.000,0.00000,0,0.000,0,100,
76.950,19362,0.000,0.00000,0,0.000,0,100,
77.000,19363,0.000,0.00000,0,0.000,0,100,
77.050,19364,0.000,0.00000,0,0.000,0,100,
77.100,19365,0.000,0.00000,0,0.000,0,100,
77.150,19366,0.000,0.00000,0,0.000,0,100,
77.200,19367,0.000,0.00000,0,0.000,0,100,
77.250,19368,0.000,0.00000,0,0.000,0,100,
77.300,19369,0.000,0.00000,0,0.000,0,100,
77.350,19370,0.000,0.00000,0,0.000,0,100,
77.400,19371,0.000,0.00000,0,0.000,0,100,
77.450,19372,0.000,0.00000,0,0.000,0,100,
77.500,19373,0.000,0.00000,0,0.000,0,100,
77.550,19374,0.000,0.00000,0,0.000,0,100,
77.600,19375,0.000,0.00000,0,0.000,0,100,
77.650,19376,0.000,0.00000,0,0.000,0,100,
77.700,19377,0.000,0.00000,0,0.000,0,100,
77.750,19378,0.000,0.00000,0,0.000,0,100,
77.800,19379,0.000,0.00000,0,0.000,0,100,
77.850,19380,0.000,0.00000,0,0.000,0,100,
77.900,19381,0.000,0.00000,0,0.000,0,100,
77.950,19382,0.000,0.00000,0,0.000,0,100,
78.000,19383,0.000,0.00000,0,0.000,0,100,
78.050,19384,0.000,0.00000,0,0.000,0,100,
78.100,19385,0.000,0.00000,0,0.000,0,100,
78.150,19386,0.000,0.00000,0,0.000,0,100,
78.200,19387,0.000,0.00000,0,0.000,0,100,
78.250,19388,0.000,0.00000,0,0.000,0,100,
78.300,19389,0.000,0.00000,0,0.000,0,100,
78.350,19390,0.000,0.00000,0,0.000,0,100,
78.400,19391,0.000,0.00000,0,0.000,0,100,
